zip,lat,lng,city,state_id,state_name,population
32430,30.41872,-85.22562,Clarksville,FL,Florida,837
32431,30.78609,-85.40982,Cottondale,FL,Florida,4412
32432,30.71415,-85.07727,Cypress,FL,Florida,0
32433,30.84848,-86.19822,Defuniak Springs,FL,Florida,19500
32435,30.65367,-86.11597,Defuniak Springs,FL,Florida,6638
32437,30.43315,-85.90694,Ebro,FL,Florida,601
32438,30.51251,-85.41744,Fountain,FL,Florida,4920
32439,30.49082,-86.12933,Freeport,FL,Florida,13306
32440,30.92025,-85.52588,Graceville,FL,Florida,7731
32442,30.68531,-85.00829,Grand Ridge,FL,Florida,3568
32443,30.86586,-85.11695,Greenwood,FL,Florida,3082
32444,30.23854,-85.65185,Lynn Haven,FL,Florida,21148
32445,30.96924,-85.19504,Malone,FL,Florida,2483
32446,30.84493,-85.23017,Marianna,FL,Florida,11161
32448,30.66663,-85.21616,Marianna,FL,Florida,7524
32449,30.27611,-85.20607,Wewahitchka,FL,Florida,998
32455,30.63831,-85.96395,Ponce De Leon,FL,Florida,3953
32456,29.84586,-85.3188,Port Saint Joe,FL,Florida,8088
32459,30.36527,-86.18429,Santa Rosa Beach,FL,Florida,18544
32460,30.77565,-84.94949,Sneads,FL,Florida,5891
32461,30.30905,-86.03508,Inlet Beach,FL,Florida,2158
32462,30.55753,-85.83241,Vernon,FL,Florida,3691
32463,30.6279,-85.58728,Wausau,FL,Florida,191
32464,30.89687,-85.95592,Westville,FL,Florida,3729
32465,30.00239,-85.18615,Wewahitchka,FL,Florida,7873
32466,30.38618,-85.464,Youngstown,FL,Florida,5718
32501,30.42826,-87.22277,Pensacola,FL,Florida,10985
32502,30.40928,-87.22636,Pensacola,FL,Florida,3799
32503,30.46022,-87.21372,Pensacola,FL,Florida,32950
32504,30.48495,-87.19093,Pensacola,FL,Florida,21687
32505,30.45575,-87.26082,Pensacola,FL,Florida,27661
32506,30.39152,-87.37167,Pensacola,FL,Florida,37202
32507,30.34035,-87.37706,Pensacola,FL,Florida,33615
32508,30.35614,-87.29866,Pensacola,FL,Florida,5423
32509,30.47096,-87.34115,Pensacola,FL,Florida,566
32511,30.4064,-87.29129,Pensacola,FL,Florida,1292
32512,30.399,-87.29925,Pensacola,FL,Florida,0
32514,30.53209,-87.22235,Pensacola,FL,Florida,42059
32526,30.49824,-87.36543,Pensacola,FL,Florida,39318
32530,30.5926,-87.02344,Bagdad,FL,Florida,92
32531,30.88513,-86.696,Baker,FL,Florida,6452
32533,30.61329,-87.32561,Cantonment,FL,Florida,29568
32534,30.53276,-87.28374,Pensacola,FL,Florida,15931
32535,30.96515,-87.34673,Century,FL,Florida,5689
32536,30.75399,-86.59491,Crestview,FL,Florida,24643
32539,30.78128,-86.46646,Crestview,FL,Florida,30924
32541,30.39666,-86.47486,Destin,FL,Florida,20559
32542,30.58743,-86.59296,Eglin Afb,FL,Florida,4244
32544,30.42801,-86.70441,Hurlburt Field,FL,Florida,2169
32547,30.46649,-86.65513,Fort Walton Beach,FL,Florida,32556
32548,30.4094,-86.6494,Fort Walton Beach,FL,Florida,22938
32550,30.38541,-86.34438,Miramar Beach,FL,Florida,8648
32561,30.35165,-87.10906,Gulf Breeze,FL,Florida,9610
32563,30.38782,-87.0331,Gulf Breeze,FL,Florida,28186
32564,30.72755,-86.7875,Holt,FL,Florida,2577
32565,30.89241,-87.14071,Jay,FL,Florida,5192
32566,30.4253,-86.8843,Navarre,FL,Florida,42753
32567,30.92207,-86.43396,Laurel Hill,FL,Florida,4554
32568,30.87085,-87.46792,McDavid,FL,Florida,3269
32569,30.40666,-86.72962,Mary Esther,FL,Florida,12184
32570,30.80022,-86.98158,Milton,FL,Florida,33099
32571,30.67162,-87.20004,Milton,FL,Florida,37727
32577,30.73453,-87.37471,Molino,FL,Florida,4453
32578,30.50871,-86.4535,Niceville,FL,Florida,34015
32579,30.44553,-86.57401,Shalimar,FL,Florida,10452
32580,30.50337,-86.50942,Valparaiso,FL,Florida,3860
32583,30.60084,-86.97513,Milton,FL,Florida,30379
32601,29.64886,-82.32506,Gainesville,FL,Florida,21460
32603,29.65305,-82.35054,Gainesville,FL,Florida,5625
32605,29.67659,-82.37351,Gainesville,FL,Florida,28058
32606,29.68169,-82.44391,Gainesville,FL,Florida,23682
32607,29.64524,-82.41923,Gainesville,FL,Florida,30445
32608,29.59271,-82.3935,Gainesville,FL,Florida,51317
32609,29.76296,-82.27978,Gainesville,FL,Florida,19542
32610,29.64077,-82.34326,Gainesville,FL,Florida,42
32612,29.64469,-82.35307,Gainesville,FL,Florida,7152
32615,29.81706,-82.49065,Alachua,FL,Florida,14933
32616,29.78205,-82.49933,Alachua,FL,Florida,149
32617,29.30659,-82.07553,Anthony,FL,Florida,4090
32618,29.53789,-82.52295,Archer,FL,Florida,8640
32619,29.75661,-82.86668,Bell,FL,Florida,5139
32621,29.426,-82.62936,Bronson,FL,Florida,4703
32622,29.89914,-82.31216,Brooker,FL,Florida,1510
32625,29.23005,-82.98331,Cedar Key,FL,Florida,1527
32626,29.42146,-82.89464,Chiefland,FL,Florida,8950
32628,29.65471,-83.16247,Cross City,FL,Florida,5262
32631,29.71719,-82.10225,Earleton,FL,Florida,366
32634,29.3646,-82.25419,Fairfield,FL,Florida,18
32639,29.23092,-82.72007,Gulf Hammock,FL,Florida,248
32640,29.56889,-82.08021,Hawthorne,FL,Florida,10543
32641,29.62956,-82.22557,Gainesville,FL,Florida,17035
32643,29.81845,-82.64155,High Springs,FL,Florida,12260
32648,29.50515,-83.24498,Horseshoe Beach,FL,Florida,369
32653,29.74506,-82.40546,Gainesville,FL,Florida,15799
32656,29.82533,-81.95287,Keystone Heights,FL,Florida,13900
32658,29.84817,-82.41214,La Crosse,FL,Florida,446
32664,29.44986,-82.22187,McIntosh,FL,Florida,290
32666,29.72301,-81.99145,Melrose,FL,Florida,6804
32667,29.49484,-82.31084,Micanopy,FL,Florida,4399
32668,29.26327,-82.50321,Morriston,FL,Florida,5694
32669,29.63666,-82.60015,Newberry,FL,Florida,15125
32680,29.58144,-83.08041,Old Town,FL,Florida,10682
32681,29.42694,-82.21527,Orange Lake,FL,Florida,255
32683,29.29519,-82.76743,Otter Creek,FL,Florida,281
32686,29.36214,-82.26236,Reddick,FL,Florida,5232
32692,29.32519,-83.15995,Suwannee,FL,Florida,40
32693,29.62814,-82.79446,Trenton,FL,Florida,10872
32694,29.79086,-82.15367,Waldo,FL,Florida,1753
32696,29.39544,-82.46728,Williston,FL,Florida,13955
32697,29.92831,-82.42538,Worthington Springs,FL,Florida,147
32701,28.66509,-81.36916,Altamonte Springs,FL,Florida,24931
32702,29.04642,-81.6259,Altoona,FL,Florida,2576
32703,28.65579,-81.52139,Apopka,FL,Florida,54551
32707,28.66255,-81.31403,Casselberry,FL,Florida,37495
32708,28.68751,-81.27086,Winter Springs,FL,Florida,48218
32709,28.49266,-80.98801,Christmas,FL,Florida,1310
32712,28.72917,-81.54103,Apopka,FL,Florida,49441
32713,28.8816,-81.3238,Debary,FL,Florida,22154
32714,28.66237,-81.4115,Altamonte Springs,FL,Florida,37957
32720,29.01775,-81.37802,Deland,FL,Florida,33239
32723,29.03454,-81.30452,Deland,FL,Florida,0
32724,29.0506,-81.23284,Deland,FL,Florida,40157
32725,28.88368,-81.25061,Deltona,FL,Florida,50336
32726,28.8541,-81.68,Eustis,FL,Florida,23236
32730,28.65242,-81.34301,Casselberry,FL,Florida,6536
32732,28.74565,-81.10563,Geneva,FL,Florida,5394
32735,28.89099,-81.73718,Grand Island,FL,Florida,5050
32736,28.89831,-81.49317,Eustis,FL,Florida,11748
32738,28.90755,-81.18862,Deltona,FL,Florida,47559
32744,28.98497,-81.21899,Lake Helen,FL,Florida,3487
32746,28.76297,-81.35499,Lake Mary,FL,Florida,45145
32750,28.7074,-81.34955,Longwood,FL,Florida,25189
32751,28.631,-81.36457,Maitland,FL,Florida,22671
32754,28.68565,-80.9208,Mims,FL,Florida,12159
32757,28.77954,-81.637,Mount Dora,FL,Florida,29950
32759,28.84004,-80.9034,Oak Hill,FL,Florida,2544
32763,28.94291,-81.30593,Orange City,FL,Florida,23839
32764,28.83883,-81.07239,Osteen,FL,Florida,2687
32765,28.66732,-81.20033,Oviedo,FL,Florida,62675
32766,28.64761,-81.08124,Oviedo,FL,Florida,16523
32767,29.01957,-81.52065,Paisley,FL,Florida,3156
32768,28.69577,-81.55795,Plymouth,FL,Florida,0
32771,28.81496,-81.31751,Sanford,FL,Florida,57074
32773,28.75264,-81.24659,Sanford,FL,Florida,31903
32775,28.76704,-80.8767,Scottsmoor,FL,Florida,0
32776,28.81033,-81.4872,Sorrento,FL,Florida,12620
32778,28.77554,-81.72884,Tavares,FL,Florida,23210
32779,28.71632,-81.41343,Longwood,FL,Florida,28948
32780,28.54672,-80.7841,Titusville,FL,Florida,37301
32784,28.97626,-81.7232,Umatilla,FL,Florida,10929
32789,28.59977,-81.35235,Winter Park,FL,Florida,25801
32792,28.61066,-81.29923,Winter Park,FL,Florida,51929
32796,28.62591,-80.84051,Titusville,FL,Florida,20953
32798,28.72647,-81.58648,Zellwood,FL,Florida,2235
32801,28.542,-81.37343,Orlando,FL,Florida,13589
32803,28.55592,-81.34895,Orlando,FL,Florida,22136
32804,28.57688,-81.39748,Orlando,FL,Florida,20073
32805,28.52981,-81.40614,Orlando,FL,Florida,18547
32806,28.5123,-81.36031,Orlando,FL,Florida,27050
32807,28.55245,-81.30165,Orlando,FL,Florida,35638
32808,28.57932,-81.44342,Orlando,FL,Florida,64001
32809,28.46301,-81.38428,Orlando,FL,Florida,30744
32810,28.62113,-81.42863,Orlando,FL,Florida,39602
32811,28.51624,-81.44516,Orlando,FL,Florida,40402
32812,28.4848,-81.32767,Orlando,FL,Florida,37241
32814,28.57002,-81.32663,Orlando,FL,Florida,9293
32816,28.60075,-81.19511,Orlando,FL,Florida,11667
32817,28.59002,-81.2445,Orlando,FL,Florida,35491
32818,28.58518,-81.48716,Orlando,FL,Florida,62693
32819,28.45565,-81.472,Orlando,FL,Florida,28765
32820,28.58493,-81.12127,Orlando,FL,Florida,11162
32821,28.38095,-81.47719,Orlando,FL,Florida,20618
32822,28.49001,-81.29056,Orlando,FL,Florida,67238
32824,28.38991,-81.34471,Orlando,FL,Florida,53049
32825,28.53681,-81.24243,Orlando,FL,Florida,60846
32826,28.58543,-81.18263,Orlando,FL,Florida,25763
32827,28.41399,-81.29032,Orlando,FL,Florida,16007
32828,28.53052,-81.17022,Orlando,FL,Florida,70039
32829,28.47639,-81.22478,Orlando,FL,Florida,19331
32830,28.38643,-81.56732,Orlando,FL,Florida,44
32831,28.47439,-81.14729,Orlando,FL,Florida,2679
32832,28.39843,-81.18407,Orlando,FL,Florida,27072
32833,28.4948,-81.081,Orlando,FL,Florida,10299
32835,28.52182,-81.48473,Orlando,FL,Florida,50115
32836,28.41734,-81.51536,Orlando,FL,Florida,21868
32837,28.38074,-81.41998,Orlando,FL,Florida,49669
32839,28.48833,-81.40689,Orlando,FL,Florida,52756
32899,28.58331,-80.63544,Orlando,FL,Florida,0
32901,28.07887,-80.62268,Melbourne,FL,Florida,25176
32903,28.10818,-80.58709,Indialantic,FL,Florida,14347
32904,28.01,-80.79104,Melbourne,FL,Florida,35079
32905,28.03136,-80.59997,Palm Bay,FL,Florida,26073
32907,28.01565,-80.68187,Palm Bay,FL,Florida,47209
32908,27.95622,-80.69827,Palm Bay,FL,Florida,13351
32909,27.90435,-80.65515,Palm Bay,FL,Florida,34156
32920,28.44603,-80.58503,Cape Canaveral,FL,Florida,9979
32922,28.37252,-80.74279,Cocoa,FL,Florida,15108
32925,28.24272,-80.62287,Patrick Afb,FL,Florida,1609
32926,28.39051,-80.81773,Cocoa,FL,Florida,23193
32927,28.46372,-80.80709,Cocoa,FL,Florida,28618
32931,28.32193,-80.62731,Cocoa Beach,FL,Florida,13469
32934,28.13532,-80.71153,Melbourne,FL,Florida,18901
32935,28.1444,-80.64832,Melbourne,FL,Florida,41744
32937,28.17464,-80.61146,Satellite Beach,FL,Florida,27557
32940,28.21813,-80.7543,Melbourne,FL,Florida,45050
32948,27.75901,-80.61826,Fellsmere,FL,Florida,6079
32949,27.92005,-80.55203,Grant,FL,Florida,2616
32950,27.9757,-80.57839,Malabar,FL,Florida,4565
32951,27.9595,-80.51498,Melbourne Beach,FL,Florida,11814
32952,28.31749,-80.66832,Merritt Island,FL,Florida,20515
32953,28.45613,-80.69916,Merritt Island,FL,Florida,23853
32955,28.29414,-80.77528,Rockledge,FL,Florida,38892
32958,27.79364,-80.49135,Sebastian,FL,Florida,28339
32959,28.44513,-80.7637,Sharpes,FL,Florida,0
32960,27.64069,-80.40366,Vero Beach,FL,Florida,23085
32962,27.5865,-80.38414,Vero Beach,FL,Florida,25958
32963,27.71951,-80.39646,Vero Beach,FL,Florida,15182
32966,27.68716,-80.70693,Vero Beach,FL,Florida,18916
32967,27.71359,-80.46015,Vero Beach,FL,Florida,24405
32968,27.58808,-80.50993,Vero Beach,FL,Florida,15825
32970,27.75402,-80.45136,Wabasso,FL,Florida,213
32976,27.86198,-80.53721,Sebastian,FL,Florida,8759
33001,24.82041,-80.80992,Long Key,FL,Florida,341
33004,26.05939,-80.13637,Dania,FL,Florida,15876
33009,25.98531,-80.1466,Hallandale,FL,Florida,43547
33010,25.83309,-80.27902,Hialeah,FL,Florida,42246
33012,25.86583,-80.30247,Hialeah,FL,Florida,70485
33013,25.86209,-80.27032,Hialeah,FL,Florida,30706
33014,25.90332,-80.30173,Hialeah,FL,Florida,41021
33015,25.94116,-80.31761,Hialeah,FL,Florida,69023
33016,25.89361,-80.33186,Hialeah,FL,Florida,46498
33018,25.92,-80.39274,Hialeah,FL,Florida,55079
33019,26.02346,-80.1236,Hollywood,FL,Florida,13613
33020,26.01911,-80.15251,Hollywood,FL,Florida,45416
33021,26.02277,-80.18742,Hollywood,FL,Florida,49788
33022,26.01385,-80.14407,Hollywood,FL,Florida,0
33023,25.98812,-80.21263,Hollywood,FL,Florida,71463
33024,26.02501,-80.24475,Hollywood,FL,Florida,74017
33025,25.98737,-80.28134,Hollywood,FL,Florida,71690
33026,26.02575,-80.29625,Hollywood,FL,Florida,31671
33027,25.98245,-80.34359,Hollywood,FL,Florida,63068
33028,26.01852,-80.34488,Pembroke Pines,FL,Florida,27530
33029,25.99184,-80.40794,Hollywood,FL,Florida,45177
33030,25.4848,-80.50857,Homestead,FL,Florida,37225
33031,25.52709,-80.50312,Homestead,FL,Florida,9190
33032,25.52963,-80.39234,Homestead,FL,Florida,54545
33033,25.47858,-80.4057,Homestead,FL,Florida,67265
33034,25.4195,-80.86342,Homestead,FL,Florida,23044
33035,25.4216,-80.4036,Homestead,FL,Florida,16127
33036,24.9227,-80.6385,Islamorada,FL,Florida,3810
33037,25.19779,-80.38634,Key Largo,FL,Florida,12090
33039,25.49796,-80.39818,Homestead,FL,Florida,0
33040,24.5855,-81.74904,Key West,FL,Florida,37404
33042,24.67481,-81.50717,Summerland Key,FL,Florida,7054
33043,24.70563,-81.3587,Big Pine Key,FL,Florida,4801
33050,24.72843,-81.03405,Marathon,FL,Florida,10423
33051,24.72328,-81.02155,Key Colony Beach,FL,Florida,744
33054,25.90775,-80.25753,Opa Locka,FL,Florida,32390
33055,25.94812,-80.27809,Opa Locka,FL,Florida,38817
33056,25.94922,-80.24562,Miami Gardens,FL,Florida,37579
33060,26.23513,-80.12084,Pompano Beach,FL,Florida,37826
33062,26.24101,-80.09399,Pompano Beach,FL,Florida,23763
33063,26.25138,-80.21014,Pompano Beach,FL,Florida,54907
33064,26.27806,-80.11524,Pompano Beach,FL,Florida,60586
33065,26.27318,-80.26029,Coral Springs,FL,Florida,60590
33066,26.25347,-80.17753,Pompano Beach,FL,Florida,16163
33067,26.307,-80.2257,Pompano Beach,FL,Florida,25649
33068,26.21644,-80.21535,Pompano Beach,FL,Florida,52541
33069,26.23565,-80.15808,Pompano Beach,FL,Florida,29089
33070,25.00873,-80.52501,Tavernier,FL,Florida,5559
33071,26.24395,-80.26627,Coral Springs,FL,Florida,39182
33073,26.29818,-80.1827,Pompano Beach,FL,Florida,34243
33076,26.31788,-80.27431,Pompano Beach,FL,Florida,42044
33101,25.77976,-80.19877,Miami,FL,Florida,0
33109,25.7616,-80.14197,Miami Beach,FL,Florida,568
33122,25.80523,-80.31706,Miami,FL,Florida,1771
33125,25.7839,-80.23738,Miami,FL,Florida,55161
33126,25.78061,-80.30054,Miami,FL,Florida,48130
33127,25.81307,-80.20553,Miami,FL,Florida,29097
33128,25.77661,-80.20407,Miami,FL,Florida,8665
33129,25.7527,-80.20046,Miami,FL,Florida,14390
33130,25.76805,-80.20291,Miami,FL,Florida,31835
33131,25.76417,-80.18459,Miami,FL,Florida,22529
33132,25.77719,-80.17395,Miami,FL,Florida,15834
33133,25.72983,-80.24327,Miami,FL,Florida,34434
33134,25.75338,-80.2712,Miami,FL,Florida,39082
33135,25.76657,-80.23495,Miami,FL,Florida,35115
33136,25.78703,-80.20444,Miami,FL,Florida,16190
33137,25.81538,-80.17798,Miami,FL,Florida,22768
33138,25.85388,-80.17846,Miami,FL,Florida,30029
33139,25.78523,-80.15085,Miami Beach,FL,Florida,35393
33140,25.81606,-80.13895,Miami Beach,FL,Florida,20672
33141,25.85116,-80.14147,Miami Beach,FL,Florida,35855
33142,25.80665,-80.25517,Miami,FL,Florida,57733
33143,25.70255,-80.29792,Miami,FL,Florida,31012
33144,25.76335,-80.31228,Miami,FL,Florida,28606
33145,25.75322,-80.23461,Miami,FL,Florida,28944
33146,25.72059,-80.27274,Miami,FL,Florida,16507
33147,25.85104,-80.23861,Miami,FL,Florida,46363
33149,25.72479,-80.16118,Key Biscayne,FL,Florida,14611
33150,25.85196,-80.20702,Miami,FL,Florida,33116
33154,25.88609,-80.13332,Miami Beach,FL,Florida,14636
33155,25.73672,-80.31117,Miami,FL,Florida,44440
33156,25.66779,-80.29728,Miami,FL,Florida,33111
33157,25.60671,-80.34314,Miami,FL,Florida,69212
33158,25.63744,-80.30945,Miami,FL,Florida,6351
33160,25.93234,-80.13583,North Miami Beach,FL,Florida,42053
33161,25.89357,-80.18285,Miami,FL,Florida,54241
33162,25.92845,-80.17844,Miami,FL,Florida,47698
33165,25.73437,-80.35862,Miami,FL,Florida,53198
33166,25.8253,-80.31049,Miami,FL,Florida,25177
33167,25.8848,-80.23631,Miami,FL,Florida,22081
33168,25.89318,-80.2093,Miami,FL,Florida,23938
33169,25.94298,-80.2147,Miami,FL,Florida,41417
33170,25.55827,-80.45313,Miami,FL,Florida,13788
33172,25.78655,-80.3623,Miami,FL,Florida,40897
33173,25.70163,-80.35765,Miami,FL,Florida,33089
33174,25.76199,-80.36029,Miami,FL,Florida,34114
33175,25.73435,-80.40621,Miami,FL,Florida,51693
33176,25.65876,-80.35919,Miami,FL,Florida,52932
33177,25.59703,-80.40458,Miami,FL,Florida,57167
33178,25.83578,-80.4213,Miami,FL,Florida,64366
33179,25.95821,-80.17981,Miami,FL,Florida,46858
33180,25.96145,-80.1415,Miami,FL,Florida,32925
33181,25.89717,-80.1531,Miami,FL,Florida,20180
33182,25.78252,-80.40182,Miami,FL,Florida,13060
33183,25.70047,-80.40578,Miami,FL,Florida,34662
33184,25.7597,-80.4066,Miami,FL,Florida,21528
33185,25.73035,-80.45448,Miami,FL,Florida,29599
33186,25.65565,-80.41062,Miami,FL,Florida,67686
33187,25.54889,-80.57638,Miami,FL,Florida,18781
33189,25.57314,-80.33929,Miami,FL,Florida,24120
33190,25.55734,-80.34897,Miami,FL,Florida,17230
33193,25.70175,-80.46672,Miami,FL,Florida,47571
33194,25.7163,-80.62799,Miami,FL,Florida,9388
33196,25.64505,-80.55524,Miami,FL,Florida,55287
33301,26.12128,-80.12745,Fort Lauderdale,FL,Florida,16261
33304,26.13845,-80.12166,Fort Lauderdale,FL,Florida,18085
33305,26.15375,-80.123,Fort Lauderdale,FL,Florida,12634
33306,26.16548,-80.11404,Fort Lauderdale,FL,Florida,3111
33308,26.18952,-80.10859,Fort Lauderdale,FL,Florida,28428
33309,26.18793,-80.17385,Fort Lauderdale,FL,Florida,40100
33311,26.14412,-80.17319,Fort Lauderdale,FL,Florida,73388
33312,26.08835,-80.18166,Fort Lauderdale,FL,Florida,53855
33313,26.15069,-80.22634,Fort Lauderdale,FL,Florida,63715
33314,26.06822,-80.22391,Fort Lauderdale,FL,Florida,28730
33315,26.08703,-80.15297,Fort Lauderdale,FL,Florida,13178
33316,26.09913,-80.12398,Fort Lauderdale,FL,Florida,11194
33317,26.11268,-80.22607,Fort Lauderdale,FL,Florida,37161
33319,26.1826,-80.22641,Fort Lauderdale,FL,Florida,50703
33321,26.2121,-80.2697,Fort Lauderdale,FL,Florida,50513
33322,26.14997,-80.27429,Fort Lauderdale,FL,Florida,40244
33323,26.14988,-80.32222,Fort Lauderdale,FL,Florida,23099
33324,26.11205,-80.27469,Fort Lauderdale,FL,Florida,49343
33325,26.11032,-80.32261,Fort Lauderdale,FL,Florida,31410
33326,26.11033,-80.37403,Fort Lauderdale,FL,Florida,31687
33327,26.24429,-80.39267,Fort Lauderdale,FL,Florida,23593
33328,26.06673,-80.27301,Fort Lauderdale,FL,Florida,28373
33330,26.06034,-80.32333,Fort Lauderdale,FL,Florida,14450
33331,26.0587,-80.36989,Fort Lauderdale,FL,Florida,25150
33332,26.03825,-80.44352,Fort Lauderdale,FL,Florida,11484
33334,26.18316,-80.13456,Fort Lauderdale,FL,Florida,29497
33351,26.17938,-80.27463,Fort Lauderdale,FL,Florida,34699
33388,26.11715,-80.25409,Plantation,FL,Florida,0
33401,26.71805,-80.0685,West Palm Beach,FL,Florida,31144
33403,26.8032,-80.07562,West Palm Beach,FL,Florida,14139
33404,26.78248,-80.06567,West Palm Beach,FL,Florida,30431
33405,26.66774,-80.0584,West Palm Beach,FL,Florida,21138
33406,26.66503,-80.09093,West Palm Beach,FL,Florida,26006
33407,26.75841,-80.09195,West Palm Beach,FL,Florida,32422
33408,26.84115,-80.05677,North Palm Beach,FL,Florida,18522
33409,26.7161,-80.0965,West Palm Beach,FL,Florida,33146
33410,26.84629,-80.08823,Palm Beach Gardens,FL,Florida,35711
33411,26.71517,-80.20305,West Palm Beach,FL,Florida,74923
33412,26.80561,-80.21557,West Palm Beach,FL,Florida,15234
33413,26.66397,-80.1553,West Palm Beach,FL,Florida,16910
33414,26.64829,-80.24943,Wellington,FL,Florida,58505
33415,26.66002,-80.12742,West Palm Beach,FL,Florida,51913
33417,26.71994,-80.12495,West Palm Beach,FL,Florida,35443
33418,26.86077,-80.16641,Palm Beach Gardens,FL,Florida,42372
33426,26.53359,-80.08295,Boynton Beach,FL,Florida,23591
33428,26.35054,-80.22792,Boca Raton,FL,Florida,44551
33430,26.61415,-80.57952,Belle Glade,FL,Florida,20628
33431,26.37996,-80.1028,Boca Raton,FL,Florida,21554
33432,26.34546,-80.0838,Boca Raton,FL,Florida,20263
33433,26.34706,-80.15919,Boca Raton,FL,Florida,42684
33434,26.38139,-80.16913,Boca Raton,FL,Florida,21017
33435,26.52565,-80.06297,Boynton Beach,FL,Florida,36644
33436,26.52423,-80.10758,Boynton Beach,FL,Florida,47089
33437,26.51164,-80.14917,Boynton Beach,FL,Florida,37997
33438,26.95443,-80.56524,Canal Point,FL,Florida,431
33440,26.54065,-81.04325,Clewiston,FL,Florida,20438
33441,26.31096,-80.09885,Deerfield Beach,FL,Florida,29347
33442,26.31012,-80.14503,Deerfield Beach,FL,Florida,31680
33444,26.45781,-80.08002,Delray Beach,FL,Florida,23842
33445,26.4548,-80.1063,Delray Beach,FL,Florida,30309
33446,26.45444,-80.18353,Delray Beach,FL,Florida,26791
33449,26.59272,-80.2339,Lake Worth,FL,Florida,9799
33455,27.05748,-80.1703,Hobe Sound,FL,Florida,21068
33458,26.93477,-80.12906,Jupiter,FL,Florida,56174
33460,26.61872,-80.05527,Lake Worth Beach,FL,Florida,36346
33461,26.61936,-80.09048,Lake Worth,FL,Florida,47633
