ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously
Del327,4.0,2.0,0.17,New Castle,Delaware,19720.0,2072.0,199900.0,1
Del328,3.0,3.0,,Wilmington,Delaware,19803.0,3220.0,881572.0,0
Del329,3.0,2.0,0.4,Greenville,Delaware,19807.0,3749.0,1806628.0,1
Del330,3.0,3.0,0.26,Greenville,Delaware,19807.0,2800.0,1350000.0,0
Del331,2.0,2.0,4.18,Wilmington,Delaware,19803.0,1850.0,550000.0,0
Del332,3.0,3.0,,Claymont,Delaware,19703.0,2500.0,348000.0,0
Del333,3.0,2.0,3.88,Newark,Delaware,19702.0,950.0,519900.0,1
Del334,,,0.03,Wilmington,Delaware,19802.0,,70000.0,0
Del335,3.0,3.0,0.27,Wilmington,Delaware,19807.0,2660.0,1450000.0,1
Del336,3.0,3.0,,Wilmington,Delaware,19803.0,3463.0,1160426.0,0
Del337,3.0,2.0,,Claymont,Delaware,19703.0,2500.0,374900.0,0
Del338,3.0,3.0,0.03,Claymont,Delaware,19703.0,2165.0,409900.0,0
Del339,3.0,4.0,0.09,Delaware City,Delaware,19706.0,2397.0,471455.0,0
Del340,3.0,3.0,0.09,Delaware City,Delaware,19706.0,2397.0,457978.0,0
Del341,2.0,2.0,,Claymont,Delaware,19703.0,1350.0,284900.0,0
Del342,4.0,4.0,0.56,Wilmington,Delaware,19807.0,2836.0,1681400.0,1
Del343,2.0,2.0,,Claymont,Delaware,19703.0,1350.0,284900.0,0
Del344,3.0,3.0,0.08,Delaware City,Delaware,19706.0,2397.0,442315.0,0
Del345,3.0,3.0,0.08,Delaware City,Delaware,19706.0,2397.0,403626.0,0
Del346,1.0,1.0,0.02,Wilmington,Delaware,19805.0,725.0,69900.0,1
Del347,3.0,3.0,,Wilmington,Delaware,19803.0,3220.0,793275.0,0
Del348,3.0,3.0,,Wilmington,Delaware,19803.0,2890.0,929692.0,0
Del349,3.0,3.0,,Wilmington,Delaware,19803.0,2890.0,926842.0,0
Del350,3.0,1.0,0.05,Wilmington,Delaware,19805.0,1300.0,105000.0,0
Del351,2.0,1.0,0.02,Wilmington,Delaware,19805.0,925.0,65000.0,1
Del352,3.0,3.0,0.08,Newark,Delaware,19702.0,1730.0,100000.0,1
Del353,5.0,4.0,1.67,Wilmington,Delaware,19803.0,3825.0,689900.0,1
Del354,3.0,2.0,0.4,Bear,Delaware,19701.0,1975.0,150000.0,1
Del355,2.0,1.0,0.1,New Castle,Delaware,19720.0,500.0,121000.0,0
Del356,2.0,1.0,0.02,Wilmington,Delaware,19805.0,,89900.0,1
Del357,6.0,,1.04,Wilmington,Delaware,19808.0,2650.0,450000.0,0
Del358,3.0,3.0,0.26,Greenville,Delaware,19807.0,2800.0,1450000.0,1
Del359,3.0,3.0,0.17,Newark,Delaware,19713.0,1850.0,354985.0,1
Del360,4.0,4.0,1.04,Wilmington,Delaware,19807.0,3525.0,889000.0,1
Del361,4.0,2.0,0.04,Newark,Delaware,19711.0,1250.0,151000.0,1
Del362,5.0,1.0,0.05,Wilmington,Delaware,19805.0,2125.0,119900.0,1
Del363,3.0,2.0,0.05,Wilmington,Delaware,19802.0,1275.0,60000.0,1
Del364,6.0,10.0,1.15,Wilmington,Delaware,19806.0,10300.0,3600000.0,1
Del365,4.0,2.0,0.03,Wilmington,Delaware,19801.0,1425.0,95000.0,1
Del366,,,2.25,Newark,Delaware,19702.0,,175000.0,0
Del367,3.0,3.0,12.79,New Castle,Delaware,19720.0,1800.0,625000.0,1
Del368,16.0,,0.17,Wilmington,Delaware,19806.0,,2194733.0,0
Del369,3.0,3.0,0.14,Wilmington,Delaware,19805.0,1975.0,369000.0,0
Del370,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,370200.0,0
Del371,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,381875.0,0
Del372,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,379375.0,0
Del373,3.0,3.0,0.06,Wilmington,Delaware,19808.0,,464900.0,0
Del374,3.0,3.0,0.06,Wilmington,Delaware,19808.0,,464900.0,0
Del375,,,1.06,Wilmington,Delaware,19808.0,,399900.0,0
Del376,3.0,3.0,0.1,Wilmington,Delaware,19808.0,,485900.0,0
Del377,,,1.11,Wilmington,Delaware,19808.0,,399900.0,1
Del378,,,2.0,Wilmington,Delaware,19807.0,,450000.0,1
Del379,,,0.67,Greenville,Delaware,19807.0,,899000.0,1
Del380,2.0,2.0,0.05,Wilmington,Delaware,19805.0,1680.0,169000.0,0
Del381,3.0,2.0,0.03,Wilmington,Delaware,19802.0,1200.0,56000.0,1
Del382,2.0,1.0,0.03,Wilmington,Delaware,19802.0,900.0,46000.0,1
Del383,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1200.0,147500.0,1
Del384,4.0,2.0,0.04,Wilmington,Delaware,19805.0,1800.0,175000.0,0
Del385,3.0,1.0,0.04,New Castle,Delaware,19720.0,1150.0,165000.0,0
Del386,3.0,3.0,0.12,Wilmington,Delaware,19802.0,2125.0,35000.0,0
Del387,,,15.7,Bear,Delaware,19701.0,,940000.0,0
Del388,2.0,2.0,0.75,Newark,Delaware,19702.0,2750.0,399000.0,1
Del389,3.0,2.0,0.03,Wilmington,Delaware,19801.0,3034.0,119900.0,1
Del390,3.0,2.0,0.05,Bear,Delaware,19701.0,1275.0,200000.0,1
Del391,3.0,1.0,0.17,Newark,Delaware,19713.0,1125.0,180000.0,1
Del392,4.0,2.0,0.04,Wilmington,Delaware,19802.0,1800.0,110000.0,1
Del393,3.0,1.0,0.15,New Castle,Delaware,19720.0,1375.0,99900.0,1
Del394,3.0,2.0,0.19,Newark,Delaware,19713.0,2116.0,230000.0,1
Del395,6.0,,0.46,Wilmington,Delaware,19809.0,3500.0,442000.0,0
Del396,3.0,3.0,0.09,Bear,Delaware,19701.0,1750.0,295000.0,1
Del397,5.0,4.0,0.93,Bear,Delaware,19701.0,5232.0,760900.0,1
Del398,4.0,1.0,0.03,Wilmington,Delaware,19805.0,1600.0,130000.0,1
Del399,3.0,3.0,0.34,New Castle,Delaware,19720.0,2480.0,355000.0,1
Del400,3.0,2.0,3.31,Wilmington,Delaware,19810.0,1800.0,650000.0,0
Del401,2.0,2.0,0.05,Newark,Delaware,19711.0,1475.0,570000.0,1
Del402,3.0,2.0,0.05,Wilmington,Delaware,19802.0,1375.0,65000.0,1
Del403,4.0,2.0,0.22,New Castle,Delaware,19720.0,1600.0,175000.0,0
Del404,2.0,2.0,,Wilmington,Delaware,19801.0,,93000.0,0
Del405,,,0.14,Wilmington,Delaware,19805.0,,50000.0,1
Del406,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1200.0,194999.0,1
Del407,2.0,1.0,0.03,Wilmington,Delaware,19805.0,1075.0,156900.0,1
Del408,5.0,2.0,0.19,Wilmington,Delaware,19809.0,2075.0,250000.0,1
Del409,3.0,3.0,0.66,Hockessin,Delaware,19707.0,2601.0,449900.0,0
Del410,2.0,1.0,0.05,Newark,Delaware,19711.0,1425.0,570000.0,0
Del411,7.0,7.0,0.42,Bear,Delaware,19701.0,10625.0,1000000.0,1
Del412,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1175.0,80000.0,1
Del413,3.0,1.0,0.27,New Castle,Delaware,19720.0,1425.0,219900.0,1
Del414,4.0,4.0,5.73,Greenville,Delaware,19807.0,7608.0,1595000.0,1
Del415,4.0,3.0,0.26,Wilmington,Delaware,19803.0,2693.0,730000.0,1
Del416,2.0,1.0,0.05,Newark,Delaware,19711.0,1375.0,570000.0,1
Del417,6.0,5.0,3.55,Greenville,Delaware,19807.0,4435.0,2000000.0,0
Del418,3.0,1.0,0.05,Newark,Delaware,19711.0,1375.0,570000.0,1
Del419,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,359900.0,1
Del420,3.0,3.0,0.11,New Castle,Delaware,19720.0,1750.0,299900.0,0
Del421,,,0.36,Wilmington,Delaware,19807.0,,425000.0,0
Del422,,,0.44,Wilmington,Delaware,19807.0,,425000.0,0
Del423,4.0,4.0,1.75,Wilmington,Delaware,19807.0,3425.0,645000.0,1
Del424,2.0,2.0,0.02,Wilmington,Delaware,19805.0,2000.0,220000.0,1
Del425,3.0,1.0,0.06,Wilmington,Delaware,19802.0,1275.0,220000.0,0
Del426,3.0,2.0,0.2,Wilmington,Delaware,19808.0,1500.0,169000.0,1
Del427,,,0.3,Delaware City,Delaware,19706.0,,70000.0,1
Del428,3.0,1.0,0.13,Wilmington,Delaware,19802.0,1225.0,140000.0,0
Del429,3.0,1.0,0.03,Wilmington,Delaware,19802.0,1250.0,100000.0,1
Del430,3.0,2.0,0.04,Wilmington,Delaware,19802.0,1300.0,192500.0,1
Del431,,,0.07,Wilmington,Delaware,19805.0,,55000.0,1
Del432,3.0,2.0,0.12,New Castle,Delaware,19720.0,1025.0,190000.0,1
Del433,3.0,2.0,0.06,Bear,Delaware,19701.0,1375.0,175000.0,1
Del434,4.0,1.0,0.02,Wilmington,Delaware,19805.0,2070.0,154000.0,1
Del435,3.0,3.0,0.11,Wilmington,Delaware,19809.0,3078.0,410000.0,0
Del436,4.0,2.0,1.13,Newark,Delaware,19711.0,1750.0,400000.0,0
Del437,,,0.99,Wilmington,Delaware,19810.0,,189999.0,1
Del438,4.0,5.0,0.5,Wilmington,Delaware,19803.0,3117.0,1028770.0,0
Del439,3.0,3.0,0.16,Wilmington,Delaware,19802.0,2300.0,475656.0,1
Del440,3.0,3.0,0.16,Wilmington,Delaware,19802.0,2300.0,501375.0,1
Del441,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,378532.0,0
Del442,3.0,3.0,0.08,Wilmington,Delaware,19805.0,,350000.0,1
Del443,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,379057.0,0
Del444,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,381780.0,0
Del445,3.0,3.0,0.05,Claymont,Delaware,19703.0,2164.0,419900.0,0
Del446,2.0,1.0,0.14,Claymont,Delaware,19703.0,1075.0,164900.0,0
Del447,2.0,3.0,0.11,Wilmington,Delaware,19808.0,2107.0,535000.0,1
Del448,3.0,2.0,0.06,Bear,Delaware,19701.0,1500.0,125000.0,1
Del449,1.0,1.0,0.08,New Castle,Delaware,19720.0,650.0,147500.0,1
Del450,2.0,1.0,0.11,Claymont,Delaware,19703.0,1350.0,225000.0,0
Del451,3.0,4.0,0.04,Wilmington,Delaware,19802.0,,200000.0,0
Del452,3.0,3.0,0.06,Bear,Delaware,19701.0,1300.0,175000.0,1
Del453,2.0,2.0,0.02,Wilmington,Delaware,19801.0,1075.0,62000.0,1
Del454,3.0,4.0,0.02,Wilmington,Delaware,19801.0,1970.0,215000.0,1
Del455,4.0,1.0,0.07,Claymont,Delaware,19703.0,1525.0,120000.0,1
Del456,3.0,1.0,0.03,Wilmington,Delaware,19802.0,1150.0,164850.0,0
Del457,3.0,3.0,0.07,Wilmington,Delaware,19808.0,2975.0,319900.0,1
Del458,3.0,2.0,0.03,Wilmington,Delaware,19805.0,975.0,85000.0,1
Del459,3.0,1.0,0.05,Newark,Delaware,19713.0,1200.0,185000.0,1
Del460,4.0,2.0,0.52,Bear,Delaware,19701.0,1925.0,375000.0,1
Del461,3.0,2.0,0.15,Newark,Delaware,19711.0,1825.0,309900.0,1
Del462,2.0,2.0,,Newark,Delaware,19713.0,1500.0,225000.0,1
Del463,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1100.0,90000.0,1
Del464,1.0,1.0,,Wilmington,Delaware,19806.0,,132500.0,0
Del465,3.0,2.0,0.29,Newark,Delaware,19711.0,3100.0,474900.0,1
Del466,4.0,3.0,0.18,Newark,Delaware,19702.0,2150.0,359900.0,1
Del467,3.0,1.0,1.09,Bear,Delaware,19701.0,1100.0,525000.0,1
Del468,4.0,2.0,0.06,Wilmington,Delaware,19802.0,1775.0,221000.0,1
Del469,3.0,2.0,0.45,Newark,Delaware,19702.0,1750.0,350000.0,1
Del470,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,420875.0,0
Del471,3.0,3.0,0.23,Claymont,Delaware,19703.0,,424900.0,1
Del472,4.0,2.0,0.15,Delaware City,Delaware,19706.0,1200.0,169900.0,1
Del473,2.0,1.0,,Wilmington,Delaware,19805.0,1400.0,53000.0,1
Del474,2.0,3.0,0.05,New Castle,Delaware,19720.0,1325.0,235000.0,1
Del475,2.0,2.0,0.09,Wilmington,Delaware,19802.0,1275.0,80000.0,1
Del476,2.0,2.0,0.3,Wilmington,Delaware,19810.0,1400.0,485000.0,0
Del477,4.0,3.0,0.21,Newark,Delaware,19713.0,3059.0,244900.0,1
Del478,2.0,1.0,0.04,Claymont,Delaware,19703.0,1075.0,179900.0,0
Del479,3.0,2.0,0.06,Wilmington,Delaware,19802.0,1375.0,234900.0,1
Del480,3.0,2.0,0.06,New Castle,Delaware,19720.0,1050.0,152500.0,1
Del481,2.0,2.0,0.05,New Castle,Delaware,19720.0,2125.0,195000.0,0
Del482,3.0,3.0,0.04,Wilmington,Delaware,19801.0,1600.0,225000.0,0
Del483,3.0,2.0,0.08,New Castle,Delaware,19720.0,1725.0,30000.0,1
Del484,4.0,2.0,0.18,Newark,Delaware,19713.0,1832.0,240000.0,0
Del485,3.0,3.0,0.19,Wilmington,Delaware,19809.0,1450.0,249900.0,1
Del486,3.0,3.0,0.06,Newark,Delaware,19702.0,1350.0,195500.0,1
Del487,3.0,1.0,0.05,Wilmington,Delaware,19802.0,1575.0,145000.0,1
Del488,2.0,2.0,,Wilmington,Delaware,19808.0,2050.0,274900.0,0
Del489,2.0,2.0,,Wilmington,Delaware,19806.0,,399000.0,1
Del490,4.0,3.0,0.16,Newark,Delaware,19702.0,2400.0,465000.0,0
Del491,4.0,3.0,0.16,Newark,Delaware,19702.0,2400.0,465000.0,0
Del492,9.0,5.0,0.67,Wilmington,Delaware,19806.0,11275.0,799000.0,0
Del493,4.0,3.0,0.16,Newark,Delaware,19702.0,2400.0,465000.0,1
Del494,3.0,2.0,0.06,Newark,Delaware,19702.0,1225.0,214900.0,1
Del495,3.0,3.0,0.03,Claymont,Delaware,19703.0,2165.0,439900.0,0
Del496,2.0,1.0,1.06,Wilmington,Delaware,19808.0,3167.0,425000.0,0
Del497,2.0,2.0,,Wilmington,Delaware,19809.0,1000.0,70000.0,1
Del498,2.0,2.0,0.05,Newark,Delaware,19713.0,1150.0,265000.0,1
Del499,4.0,5.0,0.5,Wilmington,Delaware,19810.0,3850.0,860000.0,1
Del500,3.0,3.0,0.13,Wilmington,Delaware,19806.0,2500.0,610000.0,0
Del501,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1225.0,110000.0,1
Del502,4.0,3.0,0.18,New Castle,Delaware,19720.0,1925.0,200000.0,0
Del503,3.0,2.0,0.17,Wilmington,Delaware,19805.0,1650.0,250000.0,1
Del504,2.0,1.0,0.1,Wilmington,Delaware,19804.0,975.0,199900.0,1
Del505,4.0,1.0,0.03,Wilmington,Delaware,19805.0,1175.0,129900.0,1
Del506,3.0,1.0,0.08,Wilmington,Delaware,19804.0,1050.0,174900.0,1
Del507,3.0,2.0,0.03,Wilmington,Delaware,19802.0,1050.0,164900.0,1
Del508,2.0,3.0,,Wilmington,Delaware,19806.0,1336.0,270000.0,1
Del509,3.0,2.0,0.06,Wilmington,Delaware,19802.0,1425.0,220000.0,1
Del510,,,0.03,Wilmington,Delaware,19801.0,,19995.0,0
Del511,3.0,3.0,0.05,Newark,Delaware,19702.0,1350.0,89990.0,1
Del512,,,0.05,Wilmington,Delaware,19802.0,1150.0,100000.0,0
Del513,5.0,3.0,0.39,Claymont,Delaware,19703.0,3000.0,574900.0,1
Del514,2.0,1.0,0.08,Wilmington,Delaware,19804.0,875.0,150000.0,0
Del515,3.0,2.0,,Wilmington,Delaware,19802.0,,189900.0,0
Del516,3.0,2.0,0.03,Wilmington,Delaware,19802.0,1200.0,75000.0,1
Del517,3.0,2.0,0.7,Wilmington,Delaware,19802.0,2050.0,224900.0,1
Del518,3.0,1.0,0.05,Claymont,Delaware,19703.0,950.0,139900.0,0
Del519,2.0,3.0,0.04,Newark,Delaware,19702.0,1300.0,224000.0,1
Del520,4.0,3.0,0.29,Wilmington,Delaware,19808.0,3236.0,440000.0,1
Del521,3.0,2.0,0.14,New Castle,Delaware,19720.0,1050.0,190000.0,1
Del522,1.0,1.0,,Wilmington,Delaware,19802.0,1075.0,149000.0,0
Del523,2.0,3.0,0.04,Delaware City,Delaware,19706.0,1350.0,240000.0,0
Del524,2.0,2.0,0.04,Wilmington,Delaware,19805.0,1300.0,220000.0,1
Del525,3.0,3.0,,Wilmington,Delaware,19808.0,2100.0,265000.0,1
Del526,3.0,2.0,0.14,Wilmington,Delaware,19804.0,1752.0,325000.0,0
Del527,4.0,3.0,0.38,Wilmington,Delaware,19803.0,4000.0,850000.0,1
Del528,3.0,1.0,0.14,Wilmington,Delaware,19809.0,1224.0,265000.0,1
Del529,3.0,1.0,0.16,New Castle,Delaware,19720.0,1350.0,245000.0,1
Del530,4.0,3.0,0.41,Hockessin,Delaware,19707.0,2375.0,549900.0,1
Del531,3.0,3.0,0.17,Wilmington,Delaware,19804.0,1643.0,359900.0,1
Del532,3.0,3.0,0.05,Claymont,Delaware,19703.0,1980.0,365625.0,0
Del533,,,2.23,Bear,Delaware,19701.0,,250000.0,1
Del534,2.0,2.0,,Wilmington,Delaware,19809.0,,60000.0,0
Del535,3.0,1.0,0.15,Wilmington,Delaware,19804.0,1225.0,130000.0,1
Del536,4.0,3.0,0.18,Wilmington,Delaware,19802.0,,239000.0,0
Del537,2.0,1.0,0.32,Middletown,Delaware,19709.0,875.0,249900.0,1
Del538,2.0,2.0,,Wilmington,Delaware,19802.0,,169900.0,1
Del539,2.0,2.0,0.09,New Castle,Delaware,19720.0,4165.0,200000.0,1
Del540,3.0,3.0,0.06,Newark,Delaware,19702.0,2410.0,229900.0,1
Del541,2.0,2.0,,Wilmington,Delaware,19801.0,,104900.0,0
Del542,2.0,1.0,0.05,Claymont,Delaware,19703.0,950.0,207900.0,1
Del543,3.0,1.0,0.04,Wilmington,Delaware,19802.0,1375.0,49900.0,0
Del544,3.0,1.0,0.05,Wilmington,Delaware,19809.0,1200.0,90000.0,1
Del545,2.0,2.0,,Wilmington,Delaware,19802.0,,160000.0,0
Del546,2.0,2.0,0.05,Newark,Delaware,19702.0,1100.0,169000.0,1
Del547,3.0,1.0,0.26,Wilmington,Delaware,19805.0,1225.0,150000.0,0
Del548,2.0,1.0,0.14,Claymont,Delaware,19703.0,775.0,189000.0,1
Del549,4.0,3.0,0.17,Newark,Delaware,19711.0,2100.0,479900.0,0
Del550,2.0,2.0,0.02,New Castle,Delaware,19720.0,1422.0,159000.0,1
Del551,4.0,2.0,0.06,Wilmington,Delaware,19805.0,1625.0,345000.0,1
Del552,3.0,,0.12,New Castle,Delaware,19720.0,2525.0,450000.0,0
Del553,5.0,2.0,0.18,Newark,Delaware,19713.0,2442.0,320000.0,0
Del554,4.0,2.0,0.09,Wilmington,Delaware,19802.0,2450.0,439900.0,1
Del555,4.0,3.0,0.17,Wilmington,Delaware,19805.0,2600.0,424900.0,1
Del556,5.0,2.0,0.35,Newark,Delaware,19702.0,2195.0,359900.0,1
Del557,3.0,1.0,,New Castle,Delaware,19720.0,1075.0,185000.0,1
Del558,2.0,2.0,,Wilmington,Delaware,19801.0,1025.0,285000.0,0
Del559,4.0,2.0,0.05,Wilmington,Delaware,19802.0,1700.0,239900.0,1
Del560,4.0,3.0,0.36,Wilmington,Delaware,19809.0,2500.0,490000.0,1
Del561,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1025.0,23900.0,1
Del562,3.0,1.0,0.13,New Castle,Delaware,19720.0,1025.0,245000.0,1
Del563,,,0.13,Newark,Delaware,19711.0,,110000.0,0
Del564,,,0.17,Newark,Delaware,19711.0,,135000.0,0
Del565,,,0.19,Newark,Delaware,19711.0,,130000.0,1
Del566,,,0.17,Newark,Delaware,19711.0,,150000.0,0
Del567,3.0,3.0,0.1,New Castle,Delaware,19720.0,1425.0,180000.0,1
Del568,3.0,2.0,0.18,New Castle,Delaware,19720.0,1375.0,120000.0,1
Del569,3.0,1.0,0.23,New Castle,Delaware,19720.0,950.0,144999.0,0
Del570,2.0,2.0,0.03,Wilmington,Delaware,19801.0,1675.0,169900.0,0
Del571,3.0,1.0,0.02,Wilmington,Delaware,19802.0,1150.0,65000.0,1
Del572,2.0,3.0,,Newark,Delaware,19702.0,1700.0,329900.0,0
Del573,3.0,2.0,0.04,Wilmington,Delaware,19801.0,1150.0,146000.0,1
Del574,3.0,1.0,0.04,Wilmington,Delaware,19805.0,2175.0,95000.0,1
Del575,3.0,2.0,,Wilmington,Delaware,19809.0,1100.0,160000.0,0
Del576,3.0,3.0,0.12,Wilmington,Delaware,19804.0,1000.0,230000.0,1
Del577,2.0,3.0,0.1,Wilmington,Delaware,19808.0,2177.0,349900.0,1
Del578,3.0,2.0,0.05,Wilmington,Delaware,19806.0,1400.0,459000.0,1
Del579,3.0,3.0,0.05,Newark,Delaware,19702.0,1400.0,195000.0,1
Del580,2.0,3.0,0.04,Newark,Delaware,19702.0,1300.0,250000.0,1
Del581,4.0,3.0,0.22,Wilmington,Delaware,19806.0,3288.0,595000.0,1
Del582,3.0,2.0,0.13,Wilmington,Delaware,19805.0,2300.0,259900.0,1
Del583,2.0,2.0,0.04,Newark,Delaware,19702.0,1000.0,179900.0,1
Del584,3.0,1.0,0.1,Wilmington,Delaware,19804.0,1025.0,250000.0,1
Del585,4.0,2.0,0.05,Wilmington,Delaware,19802.0,1475.0,240000.0,1
Del586,4.0,2.0,0.25,Newark,Delaware,19713.0,1900.0,309900.0,1
Del587,3.0,2.0,0.07,New Castle,Delaware,19720.0,1225.0,199900.0,1
Del588,3.0,2.0,0.16,Wilmington,Delaware,19805.0,1900.0,310000.0,0
Del589,3.0,2.0,0.06,New Castle,Delaware,19720.0,1325.0,249900.0,1
Del590,3.0,3.0,0.2,Wilmington,Delaware,19803.0,1725.0,315000.0,1
Del591,3.0,2.0,0.04,Wilmington,Delaware,19805.0,1250.0,274800.0,1
Del592,3.0,2.0,0.12,Wilmington,Delaware,19804.0,1475.0,225000.0,1
Del593,4.0,2.0,0.14,Wilmington,Delaware,19803.0,3084.0,429000.0,1
Del594,2.0,2.0,,Wilmington,Delaware,19808.0,1025.0,164990.0,1
Del595,3.0,1.0,0.15,Wilmington,Delaware,19804.0,,250000.0,1
Del596,3.0,2.0,0.15,Wilmington,Delaware,19808.0,1548.0,310000.0,1
Del597,3.0,1.0,0.21,New Castle,Delaware,19720.0,1000.0,214000.0,1
Del598,3.0,1.0,0.08,New Castle,Delaware,19720.0,1200.0,215000.0,1
Del599,2.0,2.0,0.42,New Castle,Delaware,19720.0,1300.0,155000.0,1
Del600,3.0,2.0,0.09,Wilmington,Delaware,19802.0,1250.0,159000.0,0
Del601,2.0,2.0,0.04,Newark,Delaware,19702.0,1125.0,155000.0,1
Del602,3.0,2.0,0.16,Wilmington,Delaware,19810.0,2536.0,270000.0,0
Del603,,,0.03,Wilmington,Delaware,19802.0,1700.0,40000.0,1
Del604,5.0,3.0,0.09,Wilmington,Delaware,19806.0,2425.0,449500.0,1
Del605,1.0,1.0,,Wilmington,Delaware,19806.0,,115900.0,0
Del606,4.0,2.0,0.16,Wilmington,Delaware,19808.0,2664.0,359900.0,1
Del607,3.0,2.0,0.09,Newark,Delaware,19702.0,1380.0,199900.0,1
Del608,4.0,2.0,0.24,Newark,Delaware,19713.0,2570.0,225000.0,1
Del609,3.0,3.0,0.11,New Castle,Delaware,19720.0,1350.0,230000.0,1
Del610,2.0,1.0,0.32,Wilmington,Delaware,19804.0,950.0,210000.0,0
Del611,2.0,,0.04,Wilmington,Delaware,19801.0,,599900.0,0
Del612,2.0,2.0,0.05,New Castle,Delaware,19720.0,1275.0,200000.0,1
Del613,5.0,4.0,0.66,Wilmington,Delaware,19807.0,3612.0,875000.0,1
Del614,3.0,2.0,0.03,Wilmington,Delaware,19806.0,1075.0,335000.0,1
Del615,3.0,3.0,0.16,Bear,Delaware,19701.0,1625.0,315000.0,1
Del616,4.0,2.0,0.16,Wilmington,Delaware,19805.0,1875.0,304900.0,1
Del617,3.0,2.0,0.1,Wilmington,Delaware,19802.0,1475.0,225000.0,1
Del618,,,0.02,Wilmington,Delaware,19805.0,625.0,45000.0,0
Del619,4.0,3.0,0.5,Newark,Delaware,19711.0,3574.0,635000.0,1
Del620,5.0,4.0,0.38,Wilmington,Delaware,19803.0,3976.0,725000.0,1
Del621,3.0,2.0,0.04,Wilmington,Delaware,19802.0,1225.0,130000.0,1
Del622,2.0,2.0,,Wilmington,Delaware,19810.0,,120000.0,0
Del623,3.0,2.0,0.05,Claymont,Delaware,19703.0,1150.0,210000.0,1
Del624,2.0,2.0,,Wilmington,Delaware,19810.0,1009.0,147000.0,1
Del625,3.0,1.0,700.02,Elsmere,Delaware,19805.0,2215.0,209900.0,1
Del626,3.0,2.0,0.06,New Castle,Delaware,19720.0,1250.0,218000.0,1
Del627,3.0,3.0,0.08,Wilmington,Delaware,19802.0,1669.0,249900.0,1
Del628,2.0,1.0,0.04,Wilmington,Delaware,19805.0,950.0,180000.0,1
Del629,3.0,2.0,0.18,Wilmington,Delaware,19809.0,2150.0,345000.0,1
Del630,3.0,1.0,0.16,Newark,Delaware,19713.0,1125.0,199900.0,1
Del631,3.0,2.0,0.16,New Castle,Delaware,19720.0,2741.0,305000.0,1
Del632,4.0,4.0,0.06,Bear,Delaware,19701.0,2859.0,404000.0,0
Del633,3.0,1.0,0.34,Wilmington,Delaware,19808.0,1125.0,319900.0,0
Del634,4.0,3.0,0.2,Newark,Delaware,19702.0,2625.0,445000.0,1
Del635,3.0,3.0,0.06,Newark,Delaware,19702.0,2280.0,275000.0,1
Del636,3.0,3.0,0.31,Newark,Delaware,19711.0,3026.0,499999.0,1
Del637,4.0,3.0,0.79,Newark,Delaware,19711.0,2375.0,445000.0,1
Del638,4.0,2.0,0.26,Newark,Delaware,19711.0,2002.0,309900.0,1
Del639,3.0,2.0,0.28,Newark,Delaware,19713.0,1800.0,315000.0,0
Del640,6.0,6.0,0.46,Newark,Delaware,19711.0,5500.0,1000000.0,1
Del641,3.0,2.0,0.05,Wilmington,Delaware,19804.0,1765.0,205000.0,1
Del642,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1250.0,65000.0,1
Del643,4.0,3.0,0.23,Wilmington,Delaware,19808.0,1850.0,329900.0,0
Del644,3.0,2.0,0.37,Wilmington,Delaware,19808.0,1075.0,300000.0,1
Del645,4.0,3.0,1.05,Newark,Delaware,19702.0,2800.0,550000.0,1
Del646,3.0,3.0,0.16,New Castle,Delaware,19720.0,1525.0,370000.0,1
Del647,,,0.02,Wilmington,Delaware,19801.0,,135000.0,0
Del648,3.0,3.0,0.17,Wilmington,Delaware,19804.0,1643.0,359900.0,1
Del649,3.0,1.0,0.25,Wilmington,Delaware,19805.0,1295.0,134997.0,0
Del650,1.0,1.0,,Wilmington,Delaware,19802.0,925.0,115000.0,1
Del651,3.0,2.0,0.06,Wilmington,Delaware,19802.0,1600.0,165000.0,1
Del652,4.0,2.0,0.12,Wilmington,Delaware,19802.0,2100.0,250000.0,1
Del653,1.0,1.0,,Wilmington,Delaware,19801.0,825.0,185000.0,0
Del654,3.0,2.0,0.15,Claymont,Delaware,19703.0,1500.0,234900.0,1
Del655,3.0,2.0,0.42,Wilmington,Delaware,19809.0,2450.0,415000.0,1
Del656,3.0,2.0,0.07,Wilmington,Delaware,19805.0,1150.0,210000.0,1
Del657,3.0,2.0,0.25,Newark,Delaware,19702.0,2312.0,340000.0,1
