ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
Penns206,2.0,1.0,10.41,Dingmans Ferry,Pennsylvania,18328.0,3480.0,367000.0,1,41.22531,-75.00633
Penns207,3.0,2.0,0.54,Lords Valley,Pennsylvania,18428.0,1500.0,289000.0,1,41.42946,-75.1253
Penns208,2.0,3.0,0.05,East Stroudsburg,Pennsylvania,18302.0,1286.0,149900.0,0,41.09243,-75.11783
Penns209,3.0,2.0,1.1,East Stroudsburg,Pennsylvania,18302.0,1344.0,219500.0,1,41.09243,-75.11783
Penns210,3.0,2.0,2.11,Milford,Pennsylvania,18337.0,4280.0,479000.0,0,41.33406,-74.87342
Penns211,3.0,2.0,0.31,Dingmans Ferry,Pennsylvania,18328.0,2944.0,449900.0,0,41.22531,-75.00633
Penns212,3.0,2.0,0.68,Milford,Pennsylvania,18337.0,1728.0,349000.0,1,41.33406,-74.87342
Penns213,3.0,3.0,1.18,Milford,Pennsylvania,18337.0,2550.0,449000.0,0,41.33406,-74.87342
Penns214,4.0,2.0,0.58,Hawley,Pennsylvania,18428.0,1680.0,139900.0,0,41.42946,-75.1253
Penns215,3.0,2.0,0.3,Dingmans Ferry,Pennsylvania,18328.0,1680.0,148500.0,1,41.22531,-75.00633
Penns216,3.0,2.0,0.38,Tamiment,Pennsylvania,18371.0,1524.0,192500.0,1,41.15837,-75.03658
Penns217,3.0,2.0,1.17,Milford,Pennsylvania,18337.0,2304.0,229000.0,0,41.33406,-74.87342
Penns218,1.0,1.0,0.02,Middle Smithfield Township,Pennsylvania,18302.0,1368.0,279000.0,0,41.09243,-75.11783
Penns219,3.0,4.0,2.56,Lords Valley,Pennsylvania,18428.0,3750.0,499000.0,0,41.42946,-75.1253
Penns220,3.0,2.0,1.25,Matamoras,Pennsylvania,18336.0,1008.0,229000.0,1,41.37566,-74.73674
Penns221,2.0,2.0,0.05,Bushkill,Pennsylvania,18324.0,1050.0,122000.0,1,41.14712,-75.0001
Penns222,5.0,6.0,3.77,Bushkill,Pennsylvania,18324.0,6700.0,699999.0,1,41.14712,-75.0001
Penns223,4.0,3.0,0.6,Bushkill,Pennsylvania,18324.0,2457.0,425000.0,1,41.14712,-75.0001
Penns224,2.0,1.0,0.05,Bushkill,Pennsylvania,18324.0,897.0,105000.0,1,41.14712,-75.0001
Penns225,3.0,2.0,0.2,Milford,Pennsylvania,18337.0,1860.0,319000.0,1,41.33406,-74.87342
Penns226,4.0,3.0,1.13,Milford,Pennsylvania,18337.0,2038.0,449000.0,1,41.33406,-74.87342
Penns227,3.0,3.0,0.59,Lords Valley,Pennsylvania,18428.0,1400.0,298804.0,1,41.42946,-75.1253
Penns228,5.0,7.0,1.41,Hawley,Pennsylvania,18428.0,5514.0,999000.0,0,41.42946,-75.1253
Penns229,4.0,4.0,4.76,Shohola,Pennsylvania,18458.0,4090.0,639000.0,0,41.40916,-74.91757
Penns230,3.0,2.0,1.12,Milford,Pennsylvania,18337.0,3484.0,275000.0,1,41.33406,-74.87342
