ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
Maine245,5.0,5.0,0.95,Eliot,Maine,3903.0,3116.0,850000.0,0,43.14885,-70.786
Maine246,3.0,2.0,0.58,York,Maine,3909.0,1587.0,619000.0,0,43.16786,-70.68105
Maine247,4.0,2.0,0.16,York,Maine,3909.0,2126.0,869000.0,0,43.16786,-70.68105
Maine248,1.0,1.0,0.31,York,Maine,3909.0,633.0,69900.0,0,43.16786,-70.68105
Maine249,6.0,7.0,5.3,York,Maine,3909.0,8346.0,1746055.0,0,43.16786,-70.68105
Maine250,3.0,2.0,1.23,Eliot,Maine,3903.0,1116.0,469500.0,1,43.14885,-70.786
Maine251,3.0,3.0,2.7,South Berwick,Maine,3908.0,1560.0,527800.0,0,43.23838,-70.74795
Maine252,3.0,3.0,0.55,Kittery,Maine,3904.0,1862.0,799900.0,0,43.11025,-70.73201
Maine253,3.0,2.0,0.75,Eliot,Maine,3903.0,2508.0,600000.0,0,43.14885,-70.786
Maine254,3.0,3.0,2.65,York,Maine,3909.0,4292.0,1245000.0,0,43.16786,-70.68105
Maine255,3.0,4.0,12.2,York,Maine,3909.0,3564.0,4300000.0,0,43.16786,-70.68105
Maine256,12.0,6.0,1.49,South Berwick,Maine,3908.0,4032.0,819000.0,1,43.23838,-70.74795
