ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
NewY1706,3.0,2.0,0.2,Plattsburgh,New York,12903.0,2026.0,327000.0,0,44.65698,-73.46306
NewY1707,3.0,2.0,0.75,Plattsburgh,New York,12901.0,1296.0,159999.0,1,44.70842,-73.47465
NewY1708,3.0,1.0,0.36,Keeseville,New York,12944.0,925.0,175000.0,0,44.44585,-73.51193
NewY1709,5.0,3.0,4.8,West Chazy,New York,12992.0,1806.0,264900.0,1,44.81822,-73.51582
NewY1710,3.0,2.0,0.19,Plattsburgh,New York,12903.0,1919.0,325000.0,1,44.65698,-73.46306
NewY1711,3.0,1.0,0.5,Morrisonville,New York,12962.0,1178.0,165900.0,0,44.70642,-73.60141
NewY1712,4.0,2.0,0.12,Plattsburgh,New York,12901.0,2039.0,275000.0,1,44.70842,-73.47465
NewY1713,1.0,2.0,0.6,Plattsburgh,New York,12901.0,1995.0,189000.0,0,44.70842,-73.47465
NewY1714,3.0,2.0,0.75,Plattsburgh,New York,12901.0,1465.0,315000.0,1,44.70842,-73.47465
NewY1715,4.0,3.0,0.38,Plattsburgh,New York,12901.0,2571.0,665000.0,1,44.70842,-73.47465
NewY1716,5.0,3.0,0.23,Plattsburgh,New York,12901.0,2522.0,329000.0,1,44.70842,-73.47465
NewY1717,4.0,4.0,0.91,Port Kent,New York,12975.0,2662.0,172500.0,0,44.52977,-73.431
NewY1718,3.0,3.0,0.77,Peru,New York,12901.0,1904.0,169900.0,1,44.70842,-73.47465
NewY1719,4.0,6.0,1.6,Plattsburgh,New York,12901.0,4100.0,525000.0,1,44.70842,-73.47465
NewY1720,3.0,3.0,2.1,Morrisonville,New York,12962.0,2362.0,299900.0,0,44.70642,-73.60141
NewY1721,3.0,3.0,0.5,Rouses Point,New York,12979.0,2680.0,349000.0,1,44.98926,-73.37213
NewY1722,3.0,1.0,0.52,Rouses Point,New York,12979.0,1138.0,159900.0,0,44.98926,-73.37213
NewY1723,3.0,1.0,1.2,Chazy,New York,12921.0,1490.0,179900.0,0,44.89188,-73.43574
NewY1724,3.0,1.0,0.67,Plattsburgh,New York,12901.0,1152.0,184900.0,1,44.70842,-73.47465
NewY1725,4.0,4.0,0.46,Plattsburgh,New York,12901.0,3576.0,365000.0,1,44.70842,-73.47465
NewY1726,3.0,2.0,0.08,Plattsburgh,New York,12901.0,1408.0,139900.0,1,44.70842,-73.47465
NewY1727,2.0,1.0,0.17,Plattsburgh,New York,12901.0,844.0,155000.0,1,44.70842,-73.47465
NewY1728,2.0,2.0,0.01,Plattsburgh,New York,12903.0,1382.0,280000.0,1,44.65698,-73.46306
NewY1729,4.0,3.0,0.5,Plattsburgh,New York,12901.0,2290.0,299500.0,1,44.70842,-73.47465
NewY1730,2.0,1.0,0.01,Plattsburgh,New York,12901.0,980.0,134900.0,1,44.70842,-73.47465
NewY1731,3.0,3.0,0.01,Plattsburgh,New York,12901.0,1466.0,199900.0,0,44.70842,-73.47465
NewY1732,4.0,1.0,0.18,Plattsburgh,New York,12901.0,960.0,175000.0,0,44.70842,-73.47465
NewY1733,5.0,3.0,0.07,Plattsburgh,New York,12901.0,2044.0,170000.0,1,44.70842,-73.47465
NewY1734,3.0,3.0,0.01,Plattsburgh,New York,12901.0,1409.0,135000.0,0,44.70842,-73.47465
NewY1735,5.0,2.0,0.41,Plattsburgh,New York,12901.0,2440.0,289900.0,1,44.70842,-73.47465
NewY1736,4.0,2.0,0.17,Plattsburgh,New York,12901.0,2576.0,199900.0,1,44.70842,-73.47465
NewY1737,5.0,2.0,0.19,Plattsburgh,New York,12901.0,1873.0,259900.0,1,44.70842,-73.47465
NewY1738,3.0,4.0,0.78,Plattsburgh,New York,12901.0,3176.0,325000.0,0,44.70842,-73.47465
NewY1739,3.0,2.0,1.0,Morrisonville,New York,12962.0,1532.0,145995.0,1,44.70642,-73.60141
NewY1740,3.0,2.0,8.38,Keeseville,New York,12944.0,2002.0,385000.0,1,44.44585,-73.51193
NewY1741,2.0,1.0,0.2,Port Kent,New York,12975.0,925.0,149900.0,0,44.52977,-73.431
NewY1742,4.0,3.0,12.53,Peru,New York,12972.0,2364.0,415000.0,1,44.559,-73.56516
NewY1743,3.0,3.0,1.39,Peru,New York,12972.0,1936.0,319500.0,0,44.559,-73.56516
NewY1744,4.0,3.0,0.67,Keeseville,New York,12944.0,1200.0,69900.0,0,44.44585,-73.51193
NewY1745,3.0,2.0,1.6,Keeseville,New York,12944.0,1960.0,263000.0,1,44.44585,-73.51193
NewY1746,3.0,2.0,0.46,Plattsburgh,New York,12901.0,1746.0,254900.0,0,44.70842,-73.47465
